Country_Region,Population,Weight,Date,TargetValue,Med. Age,Density (P/Km²),Urban Pop %,Week,Day,Weekday,first_infection,days_since_1st_infect
Saudi Arabia,32248200,0.05784033618433435,2020-04-18,1132.0,32.0,16,84.0,16,18,5,2020-03-02,47
Saudi Arabia,32248200,0.05784033618433435,2020-04-19,1088.0,32.0,16,84.0,16,19,6,2020-03-02,48
Saudi Arabia,32248200,0.05784033618433435,2020-04-20,1122.0,32.0,16,84.0,17,20,0,2020-03-02,49
Saudi Arabia,32248200,0.05784033618433435,2020-04-21,1147.0,32.0,16,84.0,17,21,1,2020-03-02,50
Saudi Arabia,32248200,0.05784033618433435,2020-04-22,1141.0,32.0,16,84.0,17,22,2,2020-03-02,51
Saudi Arabia,32248200,0.05784033618433435,2020-04-23,1158.0,32.0,16,84.0,17,23,3,2020-03-02,52
Saudi Arabia,32248200,0.05784033618433435,2020-04-24,1172.0,32.0,16,84.0,17,24,4,2020-03-02,53
Saudi Arabia,32248200,0.05784033618433435,2020-04-25,1197.0,32.0,16,84.0,17,25,5,2020-03-02,54
Saudi Arabia,32248200,0.05784033618433435,2020-04-26,1223.0,32.0,16,84.0,17,26,6,2020-03-02,55
Saudi Arabia,32248200,0.05784033618433435,2020-04-27,1289.0,32.0,16,84.0,18,27,0,2020-03-02,56
Saudi Arabia,32248200,0.05784033618433435,2020-04-28,1266.0,32.0,16,84.0,18,28,1,2020-03-02,57
Saudi Arabia,32248200,0.05784033618433435,2020-04-29,1325.0,32.0,16,84.0,18,29,2,2020-03-02,58
Saudi Arabia,32248200,0.05784033618433435,2020-04-30,1351.0,32.0,16,84.0,18,30,3,2020-03-02,59
Saudi Arabia,32248200,0.05784033618433435,2020-05-01,1344.0,32.0,16,84.0,18,1,4,2020-03-02,60
Saudi Arabia,32248200,0.05784033618433435,2020-05-02,1362.0,32.0,16,84.0,18,2,5,2020-03-02,61
Saudi Arabia,32248200,0.05784033618433435,2020-05-03,1552.0,32.0,16,84.0,18,3,6,2020-03-02,62
Saudi Arabia,32248200,0.05784033618433435,2020-05-04,1645.0,32.0,16,84.0,19,4,0,2020-03-02,63
Saudi Arabia,32248200,0.05784033618433435,2020-05-05,1595.0,32.0,16,84.0,19,5,1,2020-03-02,64
Saudi Arabia,32248200,0.05784033618433435,2020-05-06,1687.0,32.0,16,84.0,19,6,2,2020-03-02,65
Saudi Arabia,32248200,0.05784033618433435,2020-05-07,1793.0,32.0,16,84.0,19,7,3,2020-03-02,66
Saudi Arabia,32248200,0.05784033618433435,2020-05-08,1701.0,32.0,16,84.0,19,8,4,2020-03-02,67
Saudi Arabia,32248200,0.05784033618433435,2020-05-09,1704.0,32.0,16,84.0,19,9,5,2020-03-02,68
Saudi Arabia,32248200,0.05784033618433435,2020-05-10,1912.0,32.0,16,84.0,19,10,6,2020-03-02,69
Saudi Arabia,32248200,0.05784033618433435,2020-05-11,1966.0,32.0,16,84.0,20,11,0,2020-03-02,70
Saudi Arabia,32248200,0.05784033618433435,2020-05-12,1911.0,32.0,16,84.0,20,12,1,2020-03-02,71
Saudi Arabia,32248200,0.05784033618433435,2020-05-13,1905.0,32.0,16,84.0,20,13,2,2020-03-02,72
Saudi Arabia,32248200,0.05784033618433435,2020-05-14,2039.0,32.0,16,84.0,20,14,3,2020-03-02,73
Saudi Arabia,32248200,0.05784033618433435,2020-05-15,2307.0,32.0,16,84.0,20,15,4,2020-03-02,74
Saudi Arabia,32248200,0.05784033618433435,2020-05-16,2840.0,32.0,16,84.0,20,16,5,2020-03-02,75
Saudi Arabia,32248200,0.05784033618433435,2020-05-17,2736.0,32.0,16,84.0,20,17,6,2020-03-02,76
Saudi Arabia,32248200,0.05784033618433435,2020-05-18,2593.0,32.0,16,84.0,21,18,0,2020-03-02,77
Saudi Arabia,32248200,0.05784033618433435,2020-05-19,2509.0,32.0,16,84.0,21,19,1,2020-03-02,78
Saudi Arabia,32248200,0.05784033618433435,2020-05-20,2691.0,32.0,16,84.0,21,20,2,2020-03-02,79
Saudi Arabia,32248200,0.05784033618433435,2020-05-21,2532.0,32.0,16,84.0,21,21,3,2020-03-02,80
Saudi Arabia,32248200,0.05784033618433435,2020-05-22,2642.0,32.0,16,84.0,21,22,4,2020-03-02,81
Saudi Arabia,32248200,0.05784033618433435,2020-05-23,2442.0,32.0,16,84.0,21,23,5,2020-03-02,82
Saudi Arabia,32248200,0.05784033618433435,2020-05-24,2399.0,32.0,16,84.0,21,24,6,2020-03-02,83
Saudi Arabia,32248200,0.05784033618433435,2020-05-25,2235.0,32.0,16,84.0,22,25,0,2020-03-02,84
Saudi Arabia,32248200,0.05784033618433435,2020-05-26,1931.0,32.0,16,84.0,22,26,1,2020-03-02,85
Saudi Arabia,32248200,0.05784033618433435,2020-05-27,1815.0,32.0,16,84.0,22,27,2,2020-03-02,86
Saudi Arabia,32248200,0.05784033618433435,2020-05-28,1644.0,32.0,16,84.0,22,28,3,2020-03-02,87
Saudi Arabia,32248200,0.05784033618433435,2020-05-29,1581.0,32.0,16,84.0,22,29,4,2020-03-02,88
Saudi Arabia,32248200,0.05784033618433435,2020-05-30,1618.0,32.0,16,84.0,22,30,5,2020-03-02,89
Saudi Arabia,32248200,0.05784033618433435,2020-05-31,1877.0,32.0,16,84.0,22,31,6,2020-03-02,90
Saudi Arabia,32248200,0.05784033618433435,2020-06-01,1881.0,32.0,16,84.0,23,1,0,2020-03-02,91
Saudi Arabia,32248200,0.05784033618433435,2020-06-02,1869.0,32.0,16,84.0,23,2,1,2020-03-02,92
Senegal,14799859,0.06056888130045645,2020-01-23,0.0,19.0,87,49.0,4,23,3,2020-03-02,-39
Senegal,14799859,0.06056888130045645,2020-01-24,0.0,19.0,87,49.0,4,24,4,2020-03-02,-38
Senegal,14799859,0.06056888130045645,2020-01-25,0.0,19.0,87,49.0,4,25,5,2020-03-02,-37
Senegal,14799859,0.06056888130045645,2020-01-26,0.0,19.0,87,49.0,4,26,6,2020-03-02,-36
Senegal,14799859,0.06056888130045645,2020-01-27,0.0,19.0,87,49.0,5,27,0,2020-03-02,-35
Senegal,14799859,0.06056888130045645,2020-01-28,0.0,19.0,87,49.0,5,28,1,2020-03-02,-34
Senegal,14799859,0.06056888130045645,2020-01-29,0.0,19.0,87,49.0,5,29,2,2020-03-02,-33
Senegal,14799859,0.06056888130045645,2020-01-30,0.0,19.0,87,49.0,5,30,3,2020-03-02,-32
Senegal,14799859,0.06056888130045645,2020-01-31,0.0,19.0,87,49.0,5,31,4,2020-03-02,-31
Senegal,14799859,0.06056888130045645,2020-02-01,0.0,19.0,87,49.0,5,1,5,2020-03-02,-30
Senegal,14799859,0.06056888130045645,2020-02-02,0.0,19.0,87,49.0,5,2,6,2020-03-02,-29
Senegal,14799859,0.06056888130045645,2020-02-03,0.0,19.0,87,49.0,6,3,0,2020-03-02,-28
Senegal,14799859,0.06056888130045645,2020-02-04,0.0,19.0,87,49.0,6,4,1,2020-03-02,-27
Senegal,14799859,0.06056888130045645,2020-02-05,0.0,19.0,87,49.0,6,5,2,2020-03-02,-26
Senegal,14799859,0.06056888130045645,2020-02-06,0.0,19.0,87,49.0,6,6,3,2020-03-02,-25
Senegal,14799859,0.06056888130045645,2020-02-07,0.0,19.0,87,49.0,6,7,4,2020-03-02,-24
Senegal,14799859,0.06056888130045645,2020-02-08,0.0,19.0,87,49.0,6,8,5,2020-03-02,-23
Senegal,14799859,0.06056888130045645,2020-02-09,0.0,19.0,87,49.0,6,9,6,2020-03-02,-22
Senegal,14799859,0.06056888130045645,2020-02-10,0.0,19.0,87,49.0,7,10,0,2020-03-02,-21
Senegal,14799859,0.06056888130045645,2020-02-11,0.0,19.0,87,49.0,7,11,1,2020-03-02,-20
Senegal,14799859,0.06056888130045645,2020-02-12,0.0,19.0,87,49.0,7,12,2,2020-03-02,-19
Senegal,14799859,0.06056888130045645,2020-02-13,0.0,19.0,87,49.0,7,13,3,2020-03-02,-18
Senegal,14799859,0.06056888130045645,2020-02-14,0.0,19.0,87,49.0,7,14,4,2020-03-02,-17
Senegal,14799859,0.06056888130045645,2020-02-15,0.0,19.0,87,49.0,7,15,5,2020-03-02,-16
Senegal,14799859,0.06056888130045645,2020-02-16,0.0,19.0,87,49.0,7,16,6,2020-03-02,-15
Senegal,14799859,0.06056888130045645,2020-02-17,0.0,19.0,87,49.0,8,17,0,2020-03-02,-14
Senegal,14799859,0.06056888130045645,2020-02-18,0.0,19.0,87,49.0,8,18,1,2020-03-02,-13
Senegal,14799859,0.06056888130045645,2020-02-19,0.0,19.0,87,49.0,8,19,2,2020-03-02,-12
Senegal,14799859,0.06056888130045645,2020-02-20,0.0,19.0,87,49.0,8,20,3,2020-03-02,-11
Senegal,14799859,0.06056888130045645,2020-02-21,0.0,19.0,87,49.0,8,21,4,2020-03-02,-10
Senegal,14799859,0.06056888130045645,2020-02-22,0.0,19.0,87,49.0,8,22,5,2020-03-02,-9
Senegal,14799859,0.06056888130045645,2020-02-23,0.0,19.0,87,49.0,8,23,6,2020-03-02,-8
Senegal,14799859,0.06056888130045645,2020-02-24,0.0,19.0,87,49.0,9,24,0,2020-03-02,-7
Senegal,14799859,0.06056888130045645,2020-02-25,0.0,19.0,87,49.0,9,25,1,2020-03-02,-6
Senegal,14799859,0.06056888130045645,2020-02-26,0.0,19.0,87,49.0,9,26,2,2020-03-02,-5
Senegal,14799859,0.06056888130045645,2020-02-27,0.0,19.0,87,49.0,9,27,3,2020-03-02,-4
Senegal,14799859,0.06056888130045645,2020-02-28,0.0,19.0,87,49.0,9,28,4,2020-03-02,-3
Senegal,14799859,0.06056888130045645,2020-02-29,0.0,19.0,87,49.0,9,29,5,2020-03-02,-2
Senegal,14799859,0.06056888130045645,2020-03-01,0.0,19.0,87,49.0,9,1,6,2020-03-02,-1
Senegal,14799859,0.06056888130045645,2020-03-02,1.0,19.0,87,49.0,10,2,0,2020-03-02,0
Senegal,14799859,0.06056888130045645,2020-03-03,1.0,19.0,87,49.0,10,3,1,2020-03-02,1
Senegal,14799859,0.06056888130045645,2020-03-04,2.0,19.0,87,49.0,10,4,2,2020-03-02,2
Senegal,14799859,0.06056888130045645,2020-03-05,0.0,19.0,87,49.0,10,5,3,2020-03-02,3
Senegal,14799859,0.06056888130045645,2020-03-06,0.0,19.0,87,49.0,10,6,4,2020-03-02,4
Senegal,14799859,0.06056888130045645,2020-03-07,0.0,19.0,87,49.0,10,7,5,2020-03-02,5
Senegal,14799859,0.06056888130045645,2020-03-08,0.0,19.0,87,49.0,10,8,6,2020-03-02,6
Senegal,14799859,0.06056888130045645,2020-03-09,0.0,19.0,87,49.0,11,9,0,2020-03-02,7
Senegal,14799859,0.06056888130045645,2020-03-10,0.0,19.0,87,49.0,11,10,1,2020-03-02,8
Senegal,14799859,0.06056888130045645,2020-03-11,0.0,19.0,87,49.0,11,11,2,2020-03-02,9
Senegal,14799859,0.06056888130045645,2020-03-12,0.0,19.0,87,49.0,11,12,3,2020-03-02,10
Senegal,14799859,0.06056888130045645,2020-03-13,6.0,19.0,87,49.0,11,13,4,2020-03-02,11
Senegal,14799859,0.06056888130045645,2020-03-14,0.0,19.0,87,49.0,11,14,5,2020-03-02,12
Senegal,14799859,0.06056888130045645,2020-03-15,14.0,19.0,87,49.0,11,15,6,2020-03-02,13
Senegal,14799859,0.06056888130045645,2020-03-16,0.0,19.0,87,49.0,12,16,0,2020-03-02,14
Senegal,14799859,0.06056888130045645,2020-03-17,2.0,19.0,87,49.0,12,17,1,2020-03-02,15
Senegal,14799859,0.06056888130045645,2020-03-18,5.0,19.0,87,49.0,12,18,2,2020-03-02,16
Senegal,14799859,0.06056888130045645,2020-03-19,0.0,19.0,87,49.0,12,19,3,2020-03-02,17
Senegal,14799859,0.06056888130045645,2020-03-20,7.0,19.0,87,49.0,12,20,4,2020-03-02,18
Senegal,14799859,0.06056888130045645,2020-03-21,9.0,19.0,87,49.0,12,21,5,2020-03-02,19
Senegal,14799859,0.06056888130045645,2020-03-22,20.0,19.0,87,49.0,12,22,6,2020-03-02,20
Senegal,14799859,0.06056888130045645,2020-03-23,12.0,19.0,87,49.0,13,23,0,2020-03-02,21
Senegal,14799859,0.06056888130045645,2020-03-24,7.0,19.0,87,49.0,13,24,1,2020-03-02,22
Senegal,14799859,0.06056888130045645,2020-03-25,13.0,19.0,87,49.0,13,25,2,2020-03-02,23
Senegal,14799859,0.06056888130045645,2020-03-26,6.0,19.0,87,49.0,13,26,3,2020-03-02,24
Senegal,14799859,0.06056888130045645,2020-03-27,14.0,19.0,87,49.0,13,27,4,2020-03-02,25
Senegal,14799859,0.06056888130045645,2020-03-28,11.0,19.0,87,49.0,13,28,5,2020-03-02,26
Senegal,14799859,0.06056888130045645,2020-03-29,12.0,19.0,87,49.0,13,29,6,2020-03-02,27
Senegal,14799859,0.06056888130045645,2020-03-30,20.0,19.0,87,49.0,14,30,0,2020-03-02,28
Senegal,14799859,0.06056888130045645,2020-03-31,13.0,19.0,87,49.0,14,31,1,2020-03-02,29
Senegal,14799859,0.06056888130045645,2020-04-01,15.0,19.0,87,49.0,14,1,2,2020-03-02,30
Senegal,14799859,0.06056888130045645,2020-04-02,5.0,19.0,87,49.0,14,2,3,2020-03-02,31
Senegal,14799859,0.06056888130045645,2020-04-03,12.0,19.0,87,49.0,14,3,4,2020-03-02,32
Senegal,14799859,0.06056888130045645,2020-04-04,12.0,19.0,87,49.0,14,4,5,2020-03-02,33
Senegal,14799859,0.06056888130045645,2020-04-05,3.0,19.0,87,49.0,14,5,6,2020-03-02,34
Senegal,14799859,0.06056888130045645,2020-04-06,4.0,19.0,87,49.0,15,6,0,2020-03-02,35
Senegal,14799859,0.06056888130045645,2020-04-07,11.0,19.0,87,49.0,15,7,1,2020-03-02,36
Senegal,14799859,0.06056888130045645,2020-04-08,7.0,19.0,87,49.0,15,8,2,2020-03-02,37
Senegal,14799859,0.06056888130045645,2020-04-09,6.0,19.0,87,49.0,15,9,3,2020-03-02,38
Senegal,14799859,0.06056888130045645,2020-04-10,15.0,19.0,87,49.0,15,10,4,2020-03-02,39
Senegal,14799859,0.06056888130045645,2020-04-11,13.0,19.0,87,49.0,15,11,5,2020-03-02,40
Senegal,14799859,0.06056888130045645,2020-04-12,2.0,19.0,87,49.0,15,12,6,2020-03-02,41
Senegal,14799859,0.06056888130045645,2020-04-13,11.0,19.0,87,49.0,16,13,0,2020-03-02,42
Senegal,14799859,0.06056888130045645,2020-04-14,8.0,19.0,87,49.0,16,14,1,2020-03-02,43
Senegal,14799859,0.06056888130045645,2020-04-15,15.0,19.0,87,49.0,16,15,2,2020-03-02,44
Senegal,14799859,0.06056888130045645,2020-04-16,21.0,19.0,87,49.0,16,16,3,2020-03-02,45
Senegal,14799859,0.06056888130045645,2020-04-17,7.0,19.0,87,49.0,16,17,4,2020-03-02,46
Senegal,14799859,0.06056888130045645,2020-04-18,8.0,19.0,87,49.0,16,18,5,2020-03-02,47
Senegal,14799859,0.06056888130045645,2020-04-19,17.0,19.0,87,49.0,16,19,6,2020-03-02,48
Senegal,14799859,0.06056888130045645,2020-04-20,10.0,19.0,87,49.0,17,20,0,2020-03-02,49
Senegal,14799859,0.06056888130045645,2020-04-21,35.0,19.0,87,49.0,17,21,1,2020-03-02,50
Senegal,14799859,0.06056888130045645,2020-04-22,30.0,19.0,87,49.0,17,22,2,2020-03-02,51
Senegal,14799859,0.06056888130045645,2020-04-23,37.0,19.0,87,49.0,17,23,3,2020-03-02,52
Senegal,14799859,0.06056888130045645,2020-04-24,66.0,19.0,87,49.0,17,24,4,2020-03-02,53
Senegal,14799859,0.06056888130045645,2020-04-25,69.0,19.0,87,49.0,17,25,5,2020-03-02,54
Senegal,14799859,0.06056888130045645,2020-04-26,57.0,19.0,87,49.0,17,26,6,2020-03-02,55
Senegal,14799859,0.06056888130045645,2020-04-27,65.0,19.0,87,49.0,18,27,0,2020-03-02,56
Senegal,14799859,0.06056888130045645,2020-04-28,87.0,19.0,87,49.0,18,28,1,2020-03-02,57
Senegal,14799859,0.06056888130045645,2020-04-29,59.0,19.0,87,49.0,18,29,2,2020-03-02,58
Senegal,14799859,0.06056888130045645,2020-04-30,51.0,19.0,87,49.0,18,30,3,2020-03-02,59
Senegal,14799859,0.06056888130045645,2020-05-01,91.0,19.0,87,49.0,18,1,4,2020-03-02,60
Senegal,14799859,0.06056888130045645,2020-05-02,91.0,19.0,87,49.0,18,2,5,2020-03-02,61
Senegal,14799859,0.06056888130045645,2020-05-03,67.0,19.0,87,49.0,18,3,6,2020-03-02,62
Senegal,14799859,0.06056888130045645,2020-05-04,89.0,19.0,87,49.0,19,4,0,2020-03-02,63
Senegal,14799859,0.06056888130045645,2020-05-05,58.0,19.0,87,49.0,19,5,1,2020-03-02,64
Senegal,14799859,0.06056888130045645,2020-05-06,104.0,19.0,87,49.0,19,6,2,2020-03-02,65
Senegal,14799859,0.06056888130045645,2020-05-07,59.0,19.0,87,49.0,19,7,3,2020-03-02,66
Senegal,14799859,0.06056888130045645,2020-05-08,59.0,19.0,87,49.0,19,8,4,2020-03-02,67
Senegal,14799859,0.06056888130045645,2020-05-09,83.0,19.0,87,49.0,19,9,5,2020-03-02,68
Senegal,14799859,0.06056888130045645,2020-05-10,75.0,19.0,87,49.0,19,10,6,2020-03-02,69
Senegal,14799859,0.06056888130045645,2020-05-11,177.0,19.0,87,49.0,20,11,0,2020-03-02,70
Senegal,14799859,0.06056888130045645,2020-05-12,109.0,19.0,87,49.0,20,12,1,2020-03-02,71
Senegal,14799859,0.06056888130045645,2020-05-13,110.0,19.0,87,49.0,20,13,2,2020-03-02,72
Senegal,14799859,0.06056888130045645,2020-05-14,84.0,19.0,87,49.0,20,14,3,2020-03-02,73
Senegal,14799859,0.06056888130045645,2020-05-15,121.0,19.0,87,49.0,20,15,4,2020-03-02,74
Senegal,14799859,0.06056888130045645,2020-05-16,119.0,19.0,87,49.0,20,16,5,2020-03-02,75
Senegal,14799859,0.06056888130045645,2020-05-17,51.0,19.0,87,49.0,20,17,6,2020-03-02,76
Senegal,14799859,0.06056888130045645,2020-05-18,64.0,19.0,87,49.0,21,18,0,2020-03-02,77
Senegal,14799859,0.06056888130045645,2020-05-19,73.0,19.0,87,49.0,21,19,1,2020-03-02,78
Senegal,14799859,0.06056888130045645,2020-05-20,97.0,19.0,87,49.0,21,20,2,2020-03-02,79
Senegal,14799859,0.06056888130045645,2020-05-21,98.0,19.0,87,49.0,21,21,3,2020-03-02,80
Senegal,14799859,0.06056888130045645,2020-05-22,97.0,19.0,87,49.0,21,22,4,2020-03-02,81
Senegal,14799859,0.06056888130045645,2020-05-23,67.0,19.0,87,49.0,21,23,5,2020-03-02,82
Senegal,14799859,0.06056888130045645,2020-05-24,71.0,19.0,87,49.0,21,24,6,2020-03-02,83
Senegal,14799859,0.06056888130045645,2020-05-25,83.0,19.0,87,49.0,22,25,0,2020-03-02,84
Senegal,14799859,0.06056888130045645,2020-05-26,31.0,19.0,87,49.0,22,26,1,2020-03-02,85
Senegal,14799859,0.06056888130045645,2020-05-27,92.0,19.0,87,49.0,22,27,2,2020-03-02,86
Senegal,14799859,0.06056888130045645,2020-05-28,95.0,19.0,87,49.0,22,28,3,2020-03-02,87
Senegal,14799859,0.06056888130045645,2020-05-29,81.0,19.0,87,49.0,22,29,4,2020-03-02,88
Senegal,14799859,0.06056888130045645,2020-05-30,106.0,19.0,87,49.0,22,30,5,2020-03-02,89
Senegal,14799859,0.06056888130045645,2020-05-31,110.0,19.0,87,49.0,22,31,6,2020-03-02,90
Senegal,14799859,0.06056888130045645,2020-06-01,94.0,19.0,87,49.0,23,1,0,2020-03-02,91
Senegal,14799859,0.06056888130045645,2020-06-02,97.0,19.0,87,49.0,23,2,1,2020-03-02,92
Serbia,7076372,0.06340240626501853,2020-01-23,0.0,42.0,100,56.0,4,23,3,2020-03-06,-43
Serbia,7076372,0.06340240626501853,2020-01-24,0.0,42.0,100,56.0,4,24,4,2020-03-06,-42
Serbia,7076372,0.06340240626501853,2020-01-25,0.0,42.0,100,56.0,4,25,5,2020-03-06,-41
Serbia,7076372,0.06340240626501853,2020-01-26,0.0,42.0,100,56.0,4,26,6,2020-03-06,-40
Serbia,7076372,0.06340240626501853,2020-01-27,0.0,42.0,100,56.0,5,27,0,2020-03-06,-39
Serbia,7076372,0.06340240626501853,2020-01-28,0.0,42.0,100,56.0,5,28,1,2020-03-06,-38
Serbia,7076372,0.06340240626501853,2020-01-29,0.0,42.0,100,56.0,5,29,2,2020-03-06,-37
Serbia,7076372,0.06340240626501853,2020-01-30,0.0,42.0,100,56.0,5,30,3,2020-03-06,-36
Serbia,7076372,0.06340240626501853,2020-01-31,0.0,42.0,100,56.0,5,31,4,2020-03-06,-35
Serbia,7076372,0.06340240626501853,2020-02-01,0.0,42.0,100,56.0,5,1,5,2020-03-06,-34
Serbia,7076372,0.06340240626501853,2020-02-02,0.0,42.0,100,56.0,5,2,6,2020-03-06,-33
Serbia,7076372,0.06340240626501853,2020-02-03,0.0,42.0,100,56.0,6,3,0,2020-03-06,-32
Serbia,7076372,0.06340240626501853,2020-02-04,0.0,42.0,100,56.0,6,4,1,2020-03-06,-31
Serbia,7076372,0.06340240626501853,2020-02-05,0.0,42.0,100,56.0,6,5,2,2020-03-06,-30
Serbia,7076372,0.06340240626501853,2020-02-06,0.0,42.0,100,56.0,6,6,3,2020-03-06,-29
Serbia,7076372,0.06340240626501853,2020-02-07,0.0,42.0,100,56.0,6,7,4,2020-03-06,-28
Serbia,7076372,0.06340240626501853,2020-02-08,0.0,42.0,100,56.0,6,8,5,2020-03-06,-27
Serbia,7076372,0.06340240626501853,2020-02-09,0.0,42.0,100,56.0,6,9,6,2020-03-06,-26
Serbia,7076372,0.06340240626501853,2020-02-10,0.0,42.0,100,56.0,7,10,0,2020-03-06,-25
Serbia,7076372,0.06340240626501853,2020-02-11,0.0,42.0,100,56.0,7,11,1,2020-03-06,-24
Serbia,7076372,0.06340240626501853,2020-02-12,0.0,42.0,100,56.0,7,12,2,2020-03-06,-23
Serbia,7076372,0.06340240626501853,2020-02-13,0.0,42.0,100,56.0,7,13,3,2020-03-06,-22
Serbia,7076372,0.06340240626501853,2020-02-14,0.0,42.0,100,56.0,7,14,4,2020-03-06,-21
Serbia,7076372,0.06340240626501853,2020-02-15,0.0,42.0,100,56.0,7,15,5,2020-03-06,-20
Serbia,7076372,0.06340240626501853,2020-02-16,0.0,42.0,100,56.0,7,16,6,2020-03-06,-19
Serbia,7076372,0.06340240626501853,2020-02-17,0.0,42.0,100,56.0,8,17,0,2020-03-06,-18
Serbia,7076372,0.06340240626501853,2020-02-18,0.0,42.0,100,56.0,8,18,1,2020-03-06,-17
Serbia,7076372,0.06340240626501853,2020-02-19,0.0,42.0,100,56.0,8,19,2,2020-03-06,-16
Serbia,7076372,0.06340240626501853,2020-02-20,0.0,42.0,100,56.0,8,20,3,2020-03-06,-15
Serbia,7076372,0.06340240626501853,2020-02-21,0.0,42.0,100,56.0,8,21,4,2020-03-06,-14
Serbia,7076372,0.06340240626501853,2020-02-22,0.0,42.0,100,56.0,8,22,5,2020-03-06,-13
Serbia,7076372,0.06340240626501853,2020-02-23,0.0,42.0,100,56.0,8,23,6,2020-03-06,-12
Serbia,7076372,0.06340240626501853,2020-02-24,0.0,42.0,100,56.0,9,24,0,2020-03-06,-11
Serbia,7076372,0.06340240626501853,2020-02-25,0.0,42.0,100,56.0,9,25,1,2020-03-06,-10
Serbia,7076372,0.06340240626501853,2020-02-26,0.0,42.0,100,56.0,9,26,2,2020-03-06,-9
Serbia,7076372,0.06340240626501853,2020-02-27,0.0,42.0,100,56.0,9,27,3,2020-03-06,-8
Serbia,7076372,0.06340240626501853,2020-02-28,0.0,42.0,100,56.0,9,28,4,2020-03-06,-7
Serbia,7076372,0.06340240626501853,2020-02-29,0.0,42.0,100,56.0,9,29,5,2020-03-06,-6
Serbia,7076372,0.06340240626501853,2020-03-01,0.0,42.0,100,56.0,9,1,6,2020-03-06,-5
Serbia,7076372,0.06340240626501853,2020-03-02,0.0,42.0,100,56.0,10,2,0,2020-03-06,-4
Serbia,7076372,0.06340240626501853,2020-03-03,0.0,42.0,100,56.0,10,3,1,2020-03-06,-3
Serbia,7076372,0.06340240626501853,2020-03-04,0.0,42.0,100,56.0,10,4,2,2020-03-06,-2
Serbia,7076372,0.06340240626501853,2020-03-05,0.0,42.0,100,56.0,10,5,3,2020-03-06,-1
Serbia,7076372,0.06340240626501853,2020-03-06,1.0,42.0,100,56.0,10,6,4,2020-03-06,0
Serbia,7076372,0.06340240626501853,2020-03-07,0.0,42.0,100,56.0,10,7,5,2020-03-06,1
Serbia,7076372,0.06340240626501853,2020-03-08,0.0,42.0,100,56.0,10,8,6,2020-03-06,2
Serbia,7076372,0.06340240626501853,2020-03-09,0.0,42.0,100,56.0,11,9,0,2020-03-06,3
Serbia,7076372,0.06340240626501853,2020-03-10,4.0,42.0,100,56.0,11,10,1,2020-03-06,4
Serbia,7076372,0.06340240626501853,2020-03-11,7.0,42.0,100,56.0,11,11,2,2020-03-06,5
Serbia,7076372,0.06340240626501853,2020-03-12,7.0,42.0,100,56.0,11,12,3,2020-03-06,6
Serbia,7076372,0.06340240626501853,2020-03-13,16.0,42.0,100,56.0,11,13,4,2020-03-06,7
Serbia,7076372,0.06340240626501853,2020-03-14,11.0,42.0,100,56.0,11,14,5,2020-03-06,8
Serbia,7076372,0.06340240626501853,2020-03-15,2.0,42.0,100,56.0,11,15,6,2020-03-06,9
Serbia,7076372,0.06340240626501853,2020-03-16,7.0,42.0,100,56.0,12,16,0,2020-03-06,10
Serbia,7076372,0.06340240626501853,2020-03-17,10.0,42.0,100,56.0,12,17,1,2020-03-06,11
Serbia,7076372,0.06340240626501853,2020-03-18,18.0,42.0,100,56.0,12,18,2,2020-03-06,12
Serbia,7076372,0.06340240626501853,2020-03-19,20.0,42.0,100,56.0,12,19,3,2020-03-06,13
Serbia,7076372,0.06340240626501853,2020-03-20,32.0,42.0,100,56.0,12,20,4,2020-03-06,14
Serbia,7076372,0.06340240626501853,2020-03-21,36.0,42.0,100,56.0,12,21,5,2020-03-06,15
Serbia,7076372,0.06340240626501853,2020-03-22,51.0,42.0,100,56.0,12,22,6,2020-03-06,16
Serbia,7076372,0.06340240626501853,2020-03-23,27.0,42.0,100,56.0,13,23,0,2020-03-06,17
Serbia,7076372,0.06340240626501853,2020-03-24,54.0,42.0,100,56.0,13,24,1,2020-03-06,18
Serbia,7076372,0.06340240626501853,2020-03-25,81.0,42.0,100,56.0,13,25,2,2020-03-06,19
Serbia,7076372,0.06340240626501853,2020-03-26,0.0,42.0,100,56.0,13,26,3,2020-03-06,20
Serbia,7076372,0.06340240626501853,2020-03-27,73.0,42.0,100,56.0,13,27,4,2020-03-06,21
Serbia,7076372,0.06340240626501853,2020-03-28,202.0,42.0,100,56.0,13,28,5,2020-03-06,22
Serbia,7076372,0.06340240626501853,2020-03-29,82.0,42.0,100,56.0,13,29,6,2020-03-06,23
Serbia,7076372,0.06340240626501853,2020-03-30,44.0,42.0,100,56.0,14,30,0,2020-03-06,24
Serbia,7076372,0.06340240626501853,2020-03-31,115.0,42.0,100,56.0,14,31,1,2020-03-06,25
Serbia,7076372,0.06340240626501853,2020-04-01,160.0,42.0,100,56.0,14,1,2,2020-03-06,26
Serbia,7076372,0.06340240626501853,2020-04-02,111.0,42.0,100,56.0,14,2,3,2020-03-06,27
Serbia,7076372,0.06340240626501853,2020-04-03,305.0,42.0,100,56.0,14,3,4,2020-03-06,28
Serbia,7076372,0.06340240626501853,2020-04-04,148.0,42.0,100,56.0,14,4,5,2020-03-06,29
Serbia,7076372,0.06340240626501853,2020-04-05,284.0,42.0,100,56.0,14,5,6,2020-03-06,30
